amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
42	118	0	0	0	72	98	225	75
191	118				72	98	66	885
201	118				90	42	225	66
95	42				123	43	66	42
42	86				42	174	42	66
54	86				123	42	225	66
191	86				54	43	66	66
201	118				142	42	225	42
42	118				130	43	66	42
90	118				283	90	42	42
54	42				42	42	225	70
95	46				80	43	66	66
42	143				123	42	80	42
191	143				92	43	74	66
201	74				139	42	66	42
95	74				92	174	249	66
54	74				139	42	66	42
191	66				54	43	66	70
201	66				82	42	80	66
54	66				123	43	74	42
95	252				123	42	66	66
42	252				42	98	66	885
191	249				123	98	350	66
201	66				42	98	66	42
95	66				123	43	66	66
95	66				42	86	80	66
54	66				72	86	74	66
66	66				72	43	66	42
191	66				90	42	66	42
201	66				123	43	348	42
42	66				72	42	66	70
98	74				72	43	66	66
98	66				42	174	66	42
98	249				90	42	42	66
98	66				123	43	225	66
98	66				42	42	66	42
98	66				123	43	225	70
98	66				123	43	66	113
98	74				42	86	225	113
98	66				123	42	66	113
98	74				42	42	42	113
98	249				113	86	80	66
98	66				123	43	74	42
98	249				42	43	66	75
98	66				72	42	288	885
98	66				72	98	66	66
98	66				90	98	66	42
98	66				123	98	66	42
98	66				42	42	225	66
98	66				123	43	66	66
98	66				54	174	225	66
75	66				142	174	66	42
75	118				130	42	42	42
74	118				283	43	225	42
66	118				42	42	66	70
66	42				80	43	225	66
75	86				123	86	66	42
75	86				92	42	225	66
74	86				139	86	66	66
66	118				92	43	42	42
66	118				139	90	225	70
66	118				54	42	66	66
75	42				82	43	80	42
75	46				123	42	74	66
74	214				123	43	66	885
66	66				42	174	265	66
66	42				123	42	66	42
66	118				42	174	1514	66
66	118				123	43	1514	66
54	118				42	42	1514	66
95	42				72	98	1514	42
191	143				72	98	1514	70
201	42				90	98	1514	66
90	143				123	43	1514	42
95	42				42	113	1514	66
95	74				123	43	1514	66
54	74				42	86	1514	42
42	74				123	86	1514	70
191	66				42	42	192	113
201	252				123	43	66	113
90	66				42	42	66	113
54	66				113	43	80	113
95	74				123	42	74	66
191	249				42	174	66	42
201	249				72	42	264	75
191	66				72	174	66	885
201	66				90	43	1514	66
95	66				123	42	1514	42
54	66				42	43	1514	42
42	74				123	42	1514	66
191	66				42	43	1514	66
201	249				123	42	1514	66
54	66				54	86	1007	42
95	66				142	86	66	42
191	66				130	43	66	70
201	66				283	42	225	42
42	249				42	98	66	66
95	66				80	98	225	66
54	66				123	174	66	42
42	66				92	98	42	42
90	66				139	42	225	70
191	66				92	43	66	66
88	66				139	42	225	42
201	66				54	43	66	66
74	66				82	42	42	885
