amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
20815 	18139 	0	3073 	64228 	2076 	65380 	16766 	3240 
5330 	18139 		2734 	60792 	1842 	63976 	16758 	3240 
4949 	18139 		1856 	58777 	1821 	61840 	16757 	3240 
4841 	18139 		1856 	55837 	1266 	61729 	16739 	3239 
4838 	18139 		1856 	53494 	1096 	61686 	16206 	3239 
4836 	18139 		1856 	52975 	548 	61498 	13936 	3239 
4832 	18139 		1856 	47413 	366 	60841 	13376 	3239 
4822 	18139 		1856 	47000 	340 	59977 	9923 	3239 
4809 	18139 		1856 	45888 	54 	58474 	9339 	3239 
4797 	18139 		1856 	43664 	48 	55795 	9307 	3239 
4795 	18139 		1856 	38889 	48 	55463 	9303 	3238 
4795 	18139 		1856 	38477 	48 	54724 	9207 	3238 
4793 	18139 		1856 	38063 	48 	53754 	7582 	3237 
4781 	18139 		1856 	37352 	48 	53285 	6778 	3237 
4778 	18139 		1855 	31661 	48 	52999 	6520 	3236 
4768 	18139 		1855 	29912 	48 	52115 	5964 	3236 
4750 	18139 		1855 	29080 	48 	51188 	5947 	3211 
4747 	18139 		1855 	28292 	48 	51188 	5806 	3211 
4745 	18139 		1854 	27763 	48 	50937 	5672 	3211 
4729 	18139 		1853 	26791 	48 	50045 	5007 	3210 
4728 	18139 		1852 	26142 	48 	49939 	4863 	3210 
4709 	18139 		1852 	25193 	48 	49799 	3982 	3210 
3151 	18139 		1852 	25092 	48 	49682 	3782 	3208 
2975 	18139 		1852 	23549 	48 	49592 	3660 	3066 
2975 	18139 		1851 	23402 	48 	49369 	3148 	1283 
2975 	18139 		1850 	22956 	48 	48534 	2834 	723 
2975 	18139 		1850 	22956 	48 	48458 	2538 	304 
2975 	18139 		1849 	22956 	48 	48422 	2433 	300 
2975 	18139 		1849 	22956 	48 	48351 	2126 	156 
2959 	18139 		1848 	22956 	48 	47682 	2030 	156 
2959 	18139 		1848 	22956 	48 	47632 	1811 	156 
2959 	18139 		1848 	22956 	48 	47399 	1683 	156 
2959 	18139 		1848 	22956 	48 	47226 	1683 	156 
2959 	18139 		1848 	22177 	48 	46967 	1683 	156 
2959 	18139 		1848 	21855 	48 	46732 	1683 	88 
2959 	18139 		1848 	21467 	48 	46706 	1401 	88 
2959 	18139 		1848 	21432 	48 	46638 	1069 	88 
2959 	18139 		1848 	21419 	48 	46630 	1065 	88 
2959 	18139 		1847 	21300 	48 	46534 	966 	88 
2959 	18139 		1847 	21214 	48 	46292 	906 	88 
2959 	18139 		1847 	21062 	48 	46273 	859 	48 
2959 	18139 		1847 	21046 	48 	46273 	859 	48 
2959 	18139 		1847 	21046 	48 	46255 	859 	48 
2959 	18139 		1847 	20994 	48 	46255 	859 	48 
2959 	18139 		1847 	20756 	48 	46196 	738 	48 
2959 	18139 		1847 	20277 	48 	46182 	656 	48 
2959 	18139 		1847 	20131 	48 	46182 	656 	40 
2959 	18139 		1847 	20054 	48 	46079 	581 	40 
2959 	18139 		1847 	19792 	48 	46058 	580 	39 
2959 	18139 		1847 	19462 	48 	46034 	580 	33 
2959 	18139 		1847 	19205 	48 	45877 	579 	31 
2959 	18139 		1847 	18931 	48 	45819 	578 	31 
2959 	18139 		1847 	18586 	48 	45798 	578 	31 
2959 	18139 		1847 	18507 	48 	45747 	575 	31 
2959 	18139 		1847 	18476 	48 	45732 	574 	31 
2959 	18139 		1846 	18474 	48 	45621 	574 	31 
2959 	18139 		1846 	18467 	48 	45588 	573 	31 
2959 	18139 		1846 	18442 	48 	45453 	573 	31 
2959 	18139 		1846 	18410 	48 	45451 	573 	31 
2959 	18139 		1846 	18270 	48 	45365 	573 	31 
2959 	18139 		1846 	18153 	48 	45124 	552 	31 
2959 	18139 		1846 	17925 	48 	45019 	551 	31 
2959 	18139 		1846 	17500 	48 	45010 	550 	31 
2959 	18139 		1846 	17422 	48 	44966 	501 	31 
2959 	18139 		1846 	17350 	48 	44958 	477 	31 
2959 	18139 		1846 	17245 	48 	44891 	300 	31 
2959 	18139 		1846 	17170 	48 	44872 	289 	31 
2959 	18139 		1846 	17084 	48 	44863 	289 	31 
2959 	9650 		1846 	17007 	48 	44847 	289 	31 
2959 	5756 		1846 	16808 	48 	44799 	289 	31 
2959 	5544 		1846 	16511 	48 	44788 	289 	31 
2959 	3613 		1846 	16458 	48 	44706 	289 	31 
2959 	3613 		1846 	16450 	48 	44575 	289 	31 
2959 	3613 		1846 	16060 	48 	44429 	289 	31 
2959 	3613 		1846 	16005 	48 	44258 	289 	
2959 	3613 		1846 	15909 	48 	44250 	289 	
2959 	3613 		1846 	15779 	48 	44191 	289 	
2959 	3613 		1846 	15709 	48 	44036 	289 	
2959 	3613 		1846 	15654 	48 	44028 	289 	
2959 	3613 		1846 	15625 	48 	44028 	289 	
2959 	3613 		1846 	15527 	48 	44028 	289 	
2959 	3613 		1846 	15502 	48 	43966 	289 	
2959 	3613 		1846 	15432 	48 	43957 	289 	
2959 	3613 		1846 	15146 	48 	43892 	289 	
2959 	3613 		1846 	15071 	48 	43587 	289 	
2959 	3613 		1846 	14851 	48 	43425 	289 	
2959 	3613 		1846 	14760 	48 	43315 	289 	
2959 	3613 		1846 	14621 	48 	43293 	289 	
2959 	3613 		1846 	14523 	48 	43258 	289 	
2959 	3613 		1846 	14513 	48 	43200 	289 	
2959 	3613 		1846 	14392 	48 	43195 	289 	
2959 	3613 		1846 	14275 	48 	43116 	289 	
2959 	3613 		1846 	14193 	48 	42989 	284 	
2959 	3613 		1846 	14000 	48 	42979 	284 	
2959 	3613 		1846 	13991 	48 	42862 	284 	
2959 	3613 		1846 	13907 	48 	42838 	284 	
2959 	3613 		1846 	13878 	48 	42775 	284 	
2959 	3613 		1846 	13737 	48 	42658 	284 	
2959 	3613 		1846 	13608 	48 	42612 	284 	
2959 	3613 		1846 	13602 	48 	42562 	284 	
2959 	3613 		1846 	13550 	48 	42390 	284 	
2959 	3613 		1846 	13332 	48 	42315 	284 	
2959 	3613 		1846 	13315 	48 	42290 	284 	
2959 	3613 		1846 	13305 	48 	42080 	284 	
2959 	3613 		1846 	13031 	48 	42031 	284 	
2959 	3613 		1846 	12925 	48 	41968 	284 	
2959 	3613 		1839 	12904 	48 	41810 	284 	
2959 	3613 		1837 	12860 	48 	41781 	284 	
2959 	3613 		1837 	12802 	48 	41760 	284 	
2959 	3613 		1837 	12610 	48 	41715 	284 	
2959 	3613 		1837 	12606 	48 	41706 	284 	
2959 	3613 		1836 	12470 	48 	41649 	284 	
2959 	3613 		1836 	12450 	48 	41632 	284 	
2959 	3613 		1836 	12415 	48 	41589 	284 	
2692 	3613 		1836 	12361 	48 	41160 	284 	
2644 	3613 		1836 	12341 	48 	40860 	284 	
2485 	3613 		1836 	12235 	48 	40844 	284 	
2481 	3613 		1836 	12028 	48 	40756 	284 	
2321 	3613 		1836 	11915 	48 	40351 	282 	
2321 	3613 		1836 	11784 	48 	40227 	282 	
2305 	3613 		1836 	11780 	48 	40036 	282 	
852 	3613 		1836 	11772 	48 	39718 	282 	
735 	3613 		1836 	11457 	48 	39476 	282 	
735 	3613 		1836 	11303 	48 	38754 	282 	
735 	3613 		1836 	11287 	48 	38613 	282 	
735 	3613 		1836 	11272 	48 	38566 	282 	
735 	3613 		1836 	11205 	48 	38547 	282 	
735 	3613 		1836 	11112 	48 	38504 	282 	
735 	3613 		1836 	11005 	48 	38181 	282 	
735 	3613 		1836 	11000 	48 	37519 	282 	
735 	3613 		1836 	10974 	48 	37382 	282 	
735 	3356 		1836 	10921 	48 	36731 	282 	
735 	3356 		1836 	10879 	48 	36220 	282 	
735 	1848 		1836 	10679 	48 	35722 	282 	
735 	956 		1836 	10200 	48 	35025 	282 	
735 	659 		1836 	10121 	48 	34343 	282 	
735 	616 		1836 	10066 	48 	33342 	282 	
735 	380 		1836 	10034 	48 	32728 	282 	
735 	244 		1836 	10019 	48 	32713 	282 	
735 	244 		1836 	9954 	48 	31645 	282 	
735 	244 		1836 	9940 	48 	27962 	282 	
735 	244 		1836 	9894 	48 	27918 	282 	
735 	244 		1836 	9744 	48 	26787 	282 	
612 	244 		1710 	9720 	35 	23773 	282 	
560 	244 		1096 	9694 	35 	22907 	222 	
517 	244 		548 	9632 	35 	21637 	222 	
517 	244 		395 	9616 	35 	20867 	222 	
517 	244 		395 	9524 	30 	20607 	222 	
517 	244 		395 	9494 	30 	20607 	222 	
517 	244 		395 	9486 	30 	20485 	222 	
517 	244 		395 	9462 	30 	20455 	222 	
517 	244 		395 	9455 	30 	20302 	222 	
517 	244 		395 	9217 	30 	20157 	222 	
517 	244 		395 	9072 	30 	19953 	222 	
517 	244 		395 	9053 	30 	19935 	222 	
517 	244 		395 	8944 	30 	19771 	222 	
517 	244 		395 	8872 	30 	19737 	222 	
517 	244 		395 	8843 	30 	19683 	222 	
517 	244 		395 	8823 	30 	19608 	222 	
517 	244 		395 	8796 	30 	19580 	222 	
517 	244 		395 	8754 	30 	19537 	222 	
517 	244 		395 	8692 	30 	19534 	222 	
477 	244 		395 	8674 	30 	19419 	222 	
477 	244 		395 	8668 	30 	19311 	222 	
474 	244 		395 	8667 	30 	19197 	222 	
454 	244 		395 	8657 	30 	19058 	222 	
298 	244 		394 	8643 	30 	18980 	222 	
280 	244 		394 	8593 	30 	18907 	222 	
280 	244 		394 	8579 	30 	18799 	222 	
149 	244 		394 	8472 	30 	18679 	222 	
149 	244 		394 	8461 	30 	18562 	222 	
136 	244 		394 	8399 	30 	18305 	222 	
136 	244 		394 	8349 	30 	18286 	222 	
136 	244 		394 	8248 	30 	18002 	222 	
136 	244 		394 	8156 	30 	17716 	222 	
136 	244 		394 	7934 	30 	16481 	222 	
136 	244 		394 	7859 	30 	15840 	222 	
136 	244 		394 	7790 	30 	15087 	222 	
136 	244 		394 	7780 	30 	14941 	222 	
136 	244 		394 	7756 	30 	13998 	222 	
136 	244 		394 	7697 	30 	13602 	222 	
136 	244 		394 	7693 	30 	13290 	222 	
136 	244 		393 	7625 	30 	11697 	222 	
96 	244 		393 	7612 	30 	11189 	222 	
96 	244 		393 	7598 	30 	10909 	222 	
66 	244 		393 	7594 	30 	10566 	222 	
64 	244 		393 	7577 	30 	10045 	222 	
48 	244 		393 	7461 	30 	9958 	222 	
48 	244 		393 	7417 	30 	9632 	222 	
48 	244 		393 	7368 	30 	8043 	222 	
48 	244 		393 	7298 	30 	6492 	222 	
48 	244 		393 	7157 	30 	5358 	222 	
48 	244 		393 	7129 	30 	5111 	222 	
48 	244 		393 	7121 	30 	3558 	222 	
48 	244 		393 	7000 	30 	3558 	222 	
48 	244 		393 	6940 	30 	3446 	222 	
48 	244 		393 	6937 	30 	3440 	183 	
48 	244 		393 	6931 	30 	3373 	183 	
48 	244 		393 	6831 	30 	3363 	183 	
48 	244 		393 	6829 	30 	3363 	183 	
48 	244 		393 	6783 	30 	3363 	183 	
48 	244 		393 	6764 	30 	2522 	183 	
48 	244 		393 	6744 	30 	2233 	183 	
48 	244 		393 	6730 	30 	2026 	183 	
48 	244 		393 	6728 	30 	1650 	183 	
48 	244 		393 	6704 	30 	1650 	183 	
48 	244 		393 	6666 	30 	1650 	183 	
48 	244 		393 	6649 	30 	1650 	183 	
48 	244 		393 	6632 	30 	1650 	183 	
48 	244 		393 	6615 	30 	1650 	183 	
48 	244 		393 	6535 	30 	1650 	183 	
48 	244 		393 	6532 	30 	1650 	183 	
48 	244 		393 	6530 	30 	1650 	183 	
48 	244 		393 	6503 	30 	1650 	183 	
48 	244 		393 	6495 	30 	1650 	183 	
48 	244 		393 	6476 	30 	1650 	183 	
48 	244 		393 	6453 	30 	1650 	183 	
48 	244 		393 	6367 	30 	1650 	183 	
48 	244 		393 	6300 	30 	1650 	183 	
48 	244 		393 	6299 	30 	1650 	183 	
48 	244 		393 	6292 	30 	1650 	183 	
48 	244 		393 	6276 	30 	1650 	183 	
48 	244 		393 	6263 	30 	1650 	183 	
48 	244 		393 	6245 	30 	1650 	183 	
48 	244 		393 	6216 	30 	1650 	183 	
48 	244 		393 	6210 	30 	1650 	183 	
48 	244 		393 	6193 	30 	1650 	183 	
48 	244 		393 	6115 	30 	1650 	183 	
48 	244 		393 	6104 	30 	1650 	183 	
48 	244 		393 	6093 	30 	1650 	183 	
48 	244 		393 	6080 	30 	1650 	183 	
48 	244 		393 	6066 	30 	1650 	183 	
48 	244 		393 	6026 	30 	1650 	183 	
