amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
4879 	9650 	0	1856 	0	0	52735 	0	3065 
4363 	3356 		1856 			52397 		303 
4341 	659 		1855 			51501 		300 
4334 	456 		1854 			51063 		48 
4311 	204 		1854 			51009 		48 
4309 	202 		1854 			50944 		48 
4299 	186 		1853 			50723 		48 
4298 	186 		1852 			50625 		48 
4297 	186 		1851 			49712 		48 
4296 	186 		1851 			48861 		48 
4295 	186 		1851 			48840 		40 
4295 	186 		1850 			48811 		40 
4294 	186 		1850 			46527 		39 
4293 	186 		1850 			46515 		33 
4293 	186 		1850 			46367 		31 
4277 	186 		1850 			45953 		4 
4270 	186 		1850 			44954 		
4255 	186 		1850 			44875 		
4249 	186 		1850 			44842 		
2959 	186 		1850 			44785 		
2959 	186 		1849 			44733 		
2959 	186 		1849 			44383 		
2959 	186 		1849 			43544 		
2959 	186 		1849 			43521 		
2959 	186 		1849 			43140 		
2959 	186 		1848 			42350 		
2959 	186 		1848 			42293 		
2959 	186 		1848 			41523 		
2959 	186 		1848 			41201 		
2959 	186 		1848 			41000 		
2959 	186 		1847 			40777 		
2959 	186 		1847 			40572 		
2959 	186 		1847 			40309 		
2959 	186 		1847 			40228 		
2959 	186 		1847 			39956 		
2959 	186 		1847 			38674 		
2959 	186 		1847 			37703 		
2959 	186 		1847 			37528 		
2959 	186 		1847 			35890 		
2959 	186 		1847 			35890 		
2959 	186 		1847 			1650 		
2959 	186 		1847 			1650 		
2959 	186 		1847 			1650 		
2959 	186 		1847 			1650 		
2959 	186 		1847 			1650 		
2959 	186 		1847 			1650 		
2959 	186 		1847 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1650 		
2959 	186 		1846 			1181 		
2959 	186 		1846 			1181 		
2959 	186 		1846 			1181 		
2959 	186 		1846 			1133 		
2959 	186 		1846 			1130 		
2959 	186 		1846 			952 		
2959 	186 		1846 			952 		
2959 	186 		1846 			930 		
2959 	186 		1846 			930 		
2959 	186 		1846 			729 		
2959 	186 		1846 			729 		
2959 	186 		1846 			729 		
2959 	186 		1846 			729 		
2959 	186 		1846 			729 		
2959 	186 		1846 			729 		
2959 	186 		1846 			729 		
