amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
25247 	9650 	0	1856 	0	548 	65379 	16814 	3065 
4854 	6712 		1856 		366 	65275 	16746 	723 
4853 	6712 		1856 		207 	64559 	16738 	303 
4850 	3613 		1856 		48 	64416 	12826 	300 
4850 	659 		1856 		48 	64335 	12609 	136 
4850 	616 		1856 		48 	64333 	12295 	48 
4850 	456 		1856 		48 	63869 	11548 	48 
4842 	227 		1856 		48 	63745 	10569 	48 
4816 	227 		1856 		48 	63586 	9318 	48 
4815 	227 		1856 		48 	63471 	9300 	48 
4811 	227 		1856 		48 	63358 	8412 	48 
4807 	227 		1856 		48 	63139 	8102 	48 
4807 	227 		1856 		48 	63078 	7991 	48 
4804 	227 		1856 		48 	62930 	7715 	40 
4803 	227 		1856 		48 	62870 	5841 	40 
4799 	227 		1856 		48 	62728 	5537 	39 
4799 	227 		1856 		48 	61867 	5282 	33 
4770 	227 		1856 		48 	61805 	5130 	31 
4769 	227 		1856 		48 	61727 	4997 	
4767 	227 		1856 		48 	61727 	4736 	
4732 	227 		1856 		48 	61679 	4336 	
2975 	227 		1856 		48 	61663 	4065 	
2975 	227 		1856 		48 	61638 	3934 	
2975 	227 		1856 		48 	61570 	3801 	
2975 	227 		1856 		48 	61534 	3647 	
2975 	227 		1856 		48 	61428 	3602 	
2975 	227 		1856 		48 	61419 	3063 	
2959 	227 		1856 		48 	61418 	3047 	
2959 	227 		1856 		48 	61334 	2958 	
2959 	227 		1856 		48 	61287 	2853 	
2959 	227 		1856 		48 	61231 	2303 	
2959 	227 		1856 		48 	61216 	2297 	
2959 	227 		1856 		48 	61185 	1909 	
2959 	227 		1856 		48 	61132 	1819 	
2959 	227 		1856 		48 	60996 	1819 	
2959 	227 		1856 		48 	60953 	1809 	
2959 	227 		1856 		48 	60886 	1683 	
2959 	227 		1856 		48 	60838 	1683 	
2959 	227 		1856 		48 	60832 	1683 	
2959 	227 		1856 		48 	60535 	1683 	
2959 	227 		1856 		48 	60339 	1611 	
2959 	227 		1856 		48 	60328 	1508 	
2959 	227 		1856 		48 	60288 	1021 	
2959 	227 		1856 		48 	60203 	966 	
2959 	227 		1856 		48 	60016 	966 	
2959 	227 		1856 		48 	60016 	907 	
2959 	227 		1856 		48 	59610 	863 	
2959 	227 		1856 		48 	59462 	861 	
2959 	227 		1856 		48 	59461 	859 	
2959 	227 		1856 		48 	59374 	859 	
2959 	227 		1856 		48 	59277 	821 	
2959 	204 		1856 		48 	59271 	795 	
2959 	202 		1856 		48 	59190 	662 	
2959 	198 		1856 		48 	58916 	657 	
2959 	198 		1856 		48 	58881 	656 	
2959 	198 		1856 		48 	58873 	655 	
2959 	198 		1854 		48 	58544 	580 	
2959 	198 		1854 		48 	58367 	580 	
2959 	198 		1854 		48 	58359 	579 	
2959 	198 		1854 		48 	58158 	579 	
2959 	198 		1853 		48 	58143 	579 	
2959 	198 		1853 		48 	58040 	579 	
2959 	198 		1853 		48 	57983 	579 	
2959 	198 		1853 		48 	57945 	578 	
2959 	198 		1852 		48 	57767 	577 	
2959 	198 		1852 		48 	57748 	575 	
2959 	198 		1851 		48 	57708 	575 	
2959 	198 		1851 		48 	57536 	574 	
2959 	198 		1851 		48 	57098 	574 	
2959 	198 		1850 		48 	56988 	574 	
2959 	198 		1850 		48 	56885 	574 	
2959 	198 		1848 		48 	56744 	573 	
2959 	198 		1848 		48 	56619 	573 	
2959 	198 		1846 		48 	56386 	572 	
2959 	198 		1846 		48 	56347 	552 	
2959 	198 		1846 		48 	56306 	552 	
2959 	198 		1846 		48 	56306 	552 	
2959 	198 		1846 		48 	56049 	552 	
2959 	198 		1846 		48 	56033 	552 	
2959 	198 		1846 		48 	55908 	551 	
2959 	198 		1846 		48 	55717 	551 	
2959 	198 		1846 		48 	55259 	551 	
2959 	198 		1846 		48 	55228 	551 	
2959 	198 		1846 		48 	54338 	550 	
2959 	198 		1846 		48 	53423 	550 	
2959 	198 		1846 		48 	53215 	550 	
2959 	198 		1846 		48 	53190 	550 	
2959 	198 		1846 		48 	52474 	502 	
2959 	198 		1846 		48 	51448 	300 	
2959 	198 		1846 		48 	49952 	289 	
2959 	198 		1846 		48 	49228 	289 	
2959 	198 		1846 		48 	48550 	289 	
2959 	198 		1846 		48 	48514 	289 	
2959 	198 		1846 		48 	48340 	289 	
2959 	198 		1846 		48 	48160 	289 	
2959 	198 		1846 		48 	47435 	289 	
2959 	198 		1846 		48 	44939 	289 	
2959 	198 		1846 		48 	44098 	289 	
2959 	198 		1846 		48 	42859 	289 	
2959 	198 		1846 		48 	39143 	289 	
2959 	198 		1846 		48 	39047 	289 	
2959 	198 		1846 		48 	37902 	289 	
2959 	198 		1846 		48 	37702 	289 	
2959 	196 		1846 		48 	37097 	289 	
2959 	196 		1846 		48 	6169 	289 	
2959 	196 		1846 		48 	5511 	289 	
2959 	196 		1846 		48 	5310 	289 	
2959 	196 		1846 		48 	5237 	289 	
2959 	196 		1844 		48 	5057 	289 	
2959 	196 		1836 		48 	2875 	289 	
2959 	196 		1836 		48 	1760 	289 	
2959 	196 		1836 		48 	1740 	289 	
2959 	196 		1836 		48 	1650 	289 	
2959 	196 		1836 		48 	1650 	289 	
2959 	196 		1836 		48 	1650 	289 	
2959 	196 		1836 		48 	1650 	284 	
2959 	196 		1836 		48 	1650 	284 	
2497 	196 		1836 		48 	1650 	284 	
2485 	196 		1836 		48 	1650 	284 	
2485 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
