amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
5377 	18139 	0	0	64524 	1911 	2016 	16760 	3065 
4868 	18139 			62289 	548 	1133 	16749 	723 
4857 	18139 			59633 	366 	1130 	16734 	722 
4852 	18139 			58059 	138 	952 	16731 	303 
4825 	9650 			56659 	48 	952 	16729 	300 
4819 	6712 			55840 	48 	930 	16725 	48 
4818 	6712 			53921 	48 	930 	16723 	48 
4796 	3613 			53227 	48 	930 	16262 	48 
4789 	3613 			52028 	48 	930 	12427 	48 
4787 	3613 			50926 	48 	729 	10109 	48 
4752 	3613 			50433 	48 	729 	9854 	48 
4751 	3613 			48845 	48 	729 	9302 	48 
4750 	3613 			48771 	48 	729 	6639 	40 
4745 	3613 			45996 	48 	729 	5404 	40 
4745 	3613 			44315 	48 	729 	5037 	39 
4734 	3613 			36582 	48 	729 	3986 	33 
4733 	3613 			35065 	48 	729 	3782 	31 
4731 	3613 			33098 	48 	729 	3511 	
4729 	3613 			32410 	48 	729 	3378 	
2975 	3613 			32281 	48 	729 	3269 	
2975 	3613 			32196 	48 	729 	3063 	
2975 	3613 			32069 	48 	729 	2954 	
2975 	3613 			31191 	48 	729 	2838 	
2975 	3613 			30347 	48 	729 	2645 	
2975 	3613 			29982 	48 	729 	2589 	
2975 	3613 			28562 	48 	729 	2457 	
2975 	3613 			28113 	48 	729 	2433 	
2975 	3613 			28033 	48 	729 	2432 	
2975 	3613 			27420 	48 	729 	2130 	
2959 	3613 			27030 	48 	729 	2025 	
2959 	3613 			26940 	48 	729 	1922 	
2959 	3613 			26648 	48 	729 	1797 	
2959 	3613 			24509 	48 	729 	1683 	
2959 	3613 			23890 	48 	729 	1683 	
2959 	3613 			23884 	48 	657 	1683 	
2959 	3613 			23683 	48 	656 	1683 	
2959 	3613 			23564 	48 	560 	1631 	
2959 	3613 			23325 	48 	535 	1611 	
2959 	3613 			23117 	48 	448 	966 	
2959 	3613 			22252 	48 	448 	964 	
2959 	3613 			22224 	48 	448 	758 	
2959 	3613 			22062 	48 	448 	738 	
2959 	3613 			22058 	48 	448 	670 	
2959 	3613 			21864 	48 	313 	669 	
2959 	3613 			21697 	48 	307 	668 	
2959 	3613 			21549 	48 	184 	655 	
2959 	3613 			21225 	48 	183 	580 	
2959 	3613 			21010 	48 	168 	580 	
2959 	3613 			21002 	48 	168 	579 	
2959 	3613 			20948 	48 	168 	579 	
2959 	3613 			20854 	48 	168 	579 	
2959 	3613 			20636 	48 	168 	579 	
2959 	3613 			20576 	48 	168 	579 	
2959 	3613 			20213 	48 	138 	578 	
2959 	3613 			20060 	48 	72 	577 	
2959 	3613 			20050 	48 	72 	573 	
2959 	3613 			20008 	48 	72 	552 	
2959 	3613 			19949 	48 	72 	552 	
2959 	3613 			19870 	48 	48 	552 	
2959 	3613 			19242 	48 	48 	552 	
2959 	3613 			18921 	48 	48 	477 	
2959 	3613 			18689 	48 	48 	300 	
2959 	3613 			18684 	48 	48 	289 	
2959 	3613 			18589 	48 	48 	289 	
2959 	3613 			18507 	48 	48 	289 	
2959 	3613 			18412 	48 	48 	289 	
2959 	3613 			18223 	48 	48 	289 	
2959 	3613 			17974 	48 	48 	289 	
2959 	3613 			17779 	48 	48 	289 	
2959 	3613 			17682 	48 	48 	289 	
2959 	3613 			17681 	48 	48 	289 	
2959 	3613 			17561 	48 	48 	289 	
2959 	3613 			17308 	48 	48 	289 	
2959 	3613 			17260 	48 	48 	289 	
2959 	3613 			17179 	48 	48 	289 	
2959 	3613 			17086 	48 	48 	289 	
2959 	3613 			16952 	48 	48 	289 	
2959 	3356 			16928 	48 	48 	289 	
2959 	3356 			16927 	48 	48 	289 	
2959 	2464 			16680 	48 	48 	289 	
2959 	1848 			16572 	48 	48 	289 	
2959 	1848 			16530 	48 	48 	289 	
2959 	1848 			16402 	48 	48 	289 	
2959 	659 			16315 	48 	48 	289 	
2959 	244 			16266 	48 	48 	289 	
2959 	244 			15934 	48 	48 	289 	
2959 	244 			15865 	48 	48 	289 	
2959 	244 			15749 	48 	48 	289 	
2959 	244 			15636 	48 	48 	284 	
2959 	244 			15157 	48 	48 	284 	
2959 	244 			15074 	48 	48 	284 	
2959 	244 			14900 	48 	48 	284 	
2959 	244 			14777 	48 	48 	284 	
2959 	244 			14757 	48 	48 	284 	
2959 	244 			14646 	48 	48 	284 	
2959 	244 			14561 	48 	48 	284 	
2959 	244 			14560 	48 	48 	284 	
2959 	244 			14537 	48 	48 	284 	
2959 	244 			14516 	48 	48 	284 	
2959 	244 			14514 	48 	48 	284 	
2959 	244 			14477 	48 	48 	284 	
2959 	244 			14438 	48 	48 	284 	
2959 	244 			14213 	48 	48 	284 	
2959 	244 			13975 	48 	48 	284 	
2959 	244 			13834 	48 	48 	284 	
2959 	244 			13829 	48 	48 	284 	
2959 	244 			13706 	48 	48 	284 	
2959 	244 			13623 	48 	48 	284 	
2959 	244 			13597 	48 	48 	284 	
2959 	244 			13580 	48 	48 	284 	
2959 	244 			13575 	48 	48 	284 	
2959 	244 			13555 	48 	48 	284 	
2959 	244 			13394 	48 	48 	284 	
2485 	244 			13208 	48 	48 	284 	
2485 	244 			13173 	48 	48 	282 	
735 	244 			13163 	48 	48 	282 	
735 	244 			13162 	48 	48 	282 	
735 	244 			13159 	48 	48 	282 	
735 	244 			13115 	48 	48 	282 	
735 	244 			12997 	48 	48 	282 	
735 	244 			12861 	48 	48 	282 	
735 	244 			12747 	48 	48 	282 	
735 	244 			12592 	48 	48 	282 	
735 	244 			12564 	48 	48 	282 	
735 	244 			12555 	48 	48 	282 	
735 	244 			12503 	48 	48 	282 	
735 	244 			12345 	48 	48 	282 	
735 	244 			12265 	48 	48 	282 	
735 	244 			12243 	35 	48 	282 	
735 	244 			12151 	30 	48 	282 	
735 	244 			12068 	30 	48 	282 	
735 	244 			11736 	30 	48 	282 	
735 	244 			11723 	30 	48 	282 	
735 	244 			11489 	30 	48 	282 	
560 	244 			11336 	30 	48 	282 	
517 	244 			11235 	30 	48 	282 	
517 	244 			11091 	30 	48 	282 	
517 	244 			11029 	30 	48 	282 	
517 	244 			10959 	30 	48 	282 	
517 	244 			10939 	30 	48 	282 	
517 	244 			10877 	30 	48 	222 	
517 	244 			10714 	30 	48 	222 	
517 	244 			10610 	30 	48 	222 	
517 	244 			10572 	30 	48 	222 	
517 	244 			10455 	30 	48 	222 	
517 	244 			10367 	30 	48 	222 	
517 	244 			10314 	30 	48 	222 	
517 	244 			10225 	30 	48 	222 	
517 	244 			10208 	30 	48 	222 	
517 	244 			10163 	30 	48 	222 	
517 	244 			10140 	30 	46 	222 	
517 	244 			10092 	30 	46 	222 	
517 	244 			9846 	30 	46 	222 	
517 	244 			9824 	30 	46 	222 	
517 	244 			9821 	30 	46 	222 	
517 	244 			9514 	30 	46 	222 	
517 	244 			9378 	30 	46 	222 	
517 	244 			9269 	30 	45 	222 	
517 	244 			9249 	30 	45 	222 	
517 	244 			9211 	30 	45 	222 	
517 	244 			9168 	30 	45 	222 	
517 	244 			8916 	30 	45 	222 	
517 	244 			8872 	30 	43 	222 	
517 	244 			8864 	30 	43 	222 	
517 	244 			8823 	30 	40 	222 	
517 	244 			8818 	30 	39 	222 	
517 	244 			8805 	30 	39 	222 	
517 	244 			8785 	30 	39 	222 	
517 	244 			8773 	30 	39 	222 	
517 	244 			8687 	30 	39 	222 	
517 	244 			8680 	30 	39 	222 	
517 	244 			8643 	30 	37 	222 	
517 	244 			8609 	30 	37 	222 	
517 	244 			8556 	30 	36 	222 	
517 	244 			8528 	30 	36 	222 	
517 	244 			8499 	30 	36 	222 	
517 	244 			8459 	30 	36 	222 	
517 	244 			8352 	30 	36 	222 	
517 	244 			8293 	30 	36 	222 	
454 	244 			8243 	30 	36 	222 	
447 	244 			8220 	30 	36 	222 	
318 	244 			8195 	30 	36 	222 	
280 	244 			8105 	30 	36 	222 	
280 	244 			8055 	30 	36 	222 	
96 	244 			8050 	30 	36 	222 	
82 	244 			7962 	30 	36 	222 	
80 	244 			7867 	30 	36 	222 	
76 	244 			7830 	30 	36 	222 	
48 	244 			7829 	30 	36 	222 	
48 	244 			7765 	30 	36 	222 	
48 	244 			7646 	30 	36 	222 	
48 	244 			7646 	30 	36 	222 	
48 	244 			7532 	30 	36 	183 	
48 	244 			7481 	30 	36 	183 	
48 	244 			7477 	30 	36 	183 	
48 	244 			7417 	30 	36 	183 	
48 	244 			7411 	30 	36 	183 	
48 	244 			7385 	30 	36 	183 	
48 	244 			7334 	30 	36 	183 	
48 	244 			7333 	30 	36 	183 	
48 	244 			7330 	30 	36 	183 	
48 	244 			7263 	30 	36 	183 	
48 	244 			7248 	30 	36 	183 	
48 	244 			7238 	30 	33 	183 	
48 	244 			7194 	30 	33 	183 	
48 	244 			7192 	30 	32 	183 	
48 	244 			7163 	30 	32 	183 	
48 	244 			7160 	30 	32 	183 	
48 	244 			7145 	30 	32 	183 	
48 	244 			7139 	30 	32 	183 	
48 	244 			7138 	30 	32 	183 	
48 	244 			7075 	30 	32 	183 	
48 	244 			7071 	30 	32 	183 	
48 	244 			7060 	30 	32 	183 	
48 	244 			7059 	30 	32 	183 	
48 	244 			7029 	30 	32 	183 	
48 	244 			7027 	30 	32 	183 	
48 	244 			7019 	30 	32 	183 	
48 	244 			6962 	30 	32 	183 	
48 	244 			6926 	30 		183 	
48 	244 			6920 	30 		183 	
48 	244 			6905 	30 		183 	
48 	244 			6896 	30 		183 	
48 	244 			6889 	30 		183 	
48 	244 			6827 	30 		183 	
48 	244 			6826 	30 		183 	
48 	244 			6800 	30 		183 	
48 	244 			6795 	30 		183 	
48 	244 			6772 	30 		183 	
48 	244 			6770 	30 		183 	
48 	244 			6741 	30 		183 	
48 	244 			6738 	30 		183 	
48 	244 			6733 	30 		183 	
48 	244 			6695 	30 		183 	
48 	244 			6650 	30 		183 	
48 	244 			6644 	30 		183 	
48 	244 			6634 	30 		183 	
48 	244 			6625 	30 		183 	
48 	244 			6609 	30 		183 	
48 	244 			6594 	30 		183 	
48 	244 			6593 	30 		183 	
48 	244 			6582 	30 		183 	
48 	244 			6534 	30 		183 	
48 	244 			6514 	30 		183 	
48 	244 			6494 	30 		38 	
48 	244 			6462 	30 		38 	
48 	244 			6448 	30 		38 	
48 	244 			6408 	30 		38 	
48 	244 			6402 	30 		38 	
48 	244 			6398 	30 		38 	
48 	244 			6352 	30 		38 	
48 	244 			6347 	30 		38 	
48 	244 			6347 	30 		38 	
48 	244 			6341 	30 		38 	
