amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
4840 	9650 	0	0	0	1911 	2016 	16756 	3065 
4837 	6712 				548 	1133 	16741 	383 
4832 	3356 				366 	1130 	16733 	303 
4804 	659 				138 	952 	16722 	300 
4799 	228 				48 	952 	16721 	66 
4793 	227 				48 	952 	16721 	48 
4791 	227 				48 	930 	16720 	48 
4787 	227 				48 	930 	16717 	48 
4785 	227 				48 	790 	13368 	48 
4783 	227 				48 	729 	10107 	48 
4783 	227 				48 	729 	9432 	48 
4777 	227 				48 	729 	9300 	48 
4763 	227 				48 	729 	9296 	40 
4761 	227 				48 	729 	8269 	40 
4757 	227 				48 	729 	5942 	39 
4757 	227 				48 	729 	5941 	31 
4757 	227 				48 	729 	4049 	4 
4747 	227 				48 	729 	3933 	
4702 	227 				48 	729 	3782 	
4702 	227 				48 	729 	3166 	
2975 	227 				48 	729 	3166 	
2975 	227 				48 	729 	3063 	
2975 	227 				48 	729 	3063 	
2975 	227 				48 	729 	2835 	
2959 	227 				48 	729 	2752 	
2959 	227 				48 	729 	2704 	
2959 	227 				48 	729 	2233 	
2959 	227 				48 	729 	2130 	
2959 	227 				48 	729 	2130 	
2959 	227 				48 	729 	1927 	
2959 	227 				48 	729 	1819 	
2959 	227 				48 	729 	1683 	
2959 	227 				48 	729 	1683 	
2959 	227 				48 	729 	1683 	
2959 	227 				48 	685 	1683 	
2959 	227 				48 	656 	1622 	
2959 	227 				48 	313 	966 	
2959 	227 				48 	307 	863 	
2959 	227 				48 	280 	753 	
2959 	227 				48 	224 	739 	
2959 	227 				48 	224 	660 	
2959 	227 				48 	224 	657 	
2959 	227 				48 	224 	579 	
2959 	227 				48 	224 	579 	
2959 	227 				48 	185 	579 	
2959 	227 				48 	185 	579 	
2959 	227 				48 	168 	578 	
2959 	227 				48 	168 	578 	
2959 	227 				48 	168 	574 	
2959 	227 				48 	168 	573 	
2959 	227 				48 	168 	573 	
2959 	227 				48 	168 	552 	
2959 	204 				48 	138 	552 	
2959 	202 				48 	74 	552 	
2959 	198 				48 	72 	552 	
2959 	198 				48 	72 	552 	
2959 	198 				48 	72 	500 	
2959 	198 				48 	72 	477 	
2959 	198 				48 	72 	300 	
2959 	198 				48 	72 	289 	
2959 	198 				48 	72 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	282 	
2959 	196 				48 	48 	282 	
2959 	196 				48 	48 	282 	
2959 	196 				48 	48 	282 	
2959 	196 				48 	48 	282 	
2959 	196 				48 	48 	282 	
2485 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	222 	
735 	196 				48 	48 	222 	
560 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	196 				48 	48 	222 	
517 	193 				35 	48 	222 	
517 	193 				30 	46 	222 	
517 	193 				30 	46 	222 	
454 	193 				30 	46 	222 	
447 	193 				30 	46 	222 	
280 	193 				30 	46 	222 	
280 	193 				30 	45 	222 	
159 	193 				30 	45 	222 	
96 	193 				30 	45 	222 	
80 	193 				30 	45 	222 	
48 	193 				30 	45 	222 	
48 	193 				30 	45 	222 	
48 	193 				30 	44 	222 	
48 	193 				30 	43 	222 	
48 	193 				30 	40 	222 	
48 	193 				30 	39 	222 	
48 	193 				30 	39 	222 	
48 	193 				30 	39 	222 	
48 	193 				30 	39 	222 	
48 	193 				30 	37 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	222 	
48 	193 				30 	36 	183 	
48 	193 				30 	36 	183 	
48 	193 				30 	36 	183 	
48 	193 				30 	36 	183 	
48 	193 				30 	36 	183 	
48 	193 				30 	36 	183 	
48 	193 				30 	36 	183 	
48 	193 				30 	36 	183 	
48 	193 				30 	33 	183 	
48 	193 				30 	33 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 	32 	183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		183 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
48 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
46 	193 				30 		38 	
