amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
11823 	18139 	924 	1856 	0	2049 	64458 	16786 	3066 
5327 	18139 	701 	1856 		1980 	64393 	16723 	723 
5299 	18139 	36 	1856 		1890 	64384 	15663 	304 
4866 	18139 		1856 		548 	64356 	14740 	300 
4846 	18139 		1856 		513 	64310 	12331 	48 
4840 	18139 		1856 		366 	64111 	11240 	48 
4828 	18139 		1856 		277 	63253 	10678 	48 
4822 	18139 		1856 		255 	62987 	9384 	48 
4819 	18139 		1856 		207 	62858 	9302 	48 
4812 	18139 		1856 		48 	62797 	8989 	48 
4810 	18139 		1856 		48 	62154 	8786 	40 
4797 	18139 		1856 		48 	62143 	8103 	40 
4796 	18139 		1856 		48 	62129 	7876 	39 
4791 	18139 		1856 		48 	62047 	7021 	33 
4791 	18139 		1856 		48 	61839 	6652 	31 
4786 	18139 		1856 		48 	61766 	6534 	
4776 	18139 		1856 		48 	61527 	6502 	
4775 	18139 		1856 		48 	61494 	5559 	
4765 	18139 		1856 		48 	61379 	5158 	
4724 	9613 		1856 		48 	61286 	5019 	
4722 	8389 		1856 		48 	61265 	5001 	
4660 	6712 		1856 		48 	61195 	4189 	
3524 	6712 		1856 		48 	61165 	3941 	
3007 	3356 		1856 		48 	61023 	3662 	
2975 	3356 		1856 		48 	60914 	3531 	
2975 	659 		1856 		48 	60875 	3360 	
2959 	529 		1856 		48 	60712 	3045 	
2959 	377 		1856 		48 	60695 	2853 	
2959 	228 		1856 		48 	60664 	2748 	
2959 	227 		1856 		48 	60558 	2418 	
2959 	227 		1856 		48 	60362 	2259 	
2959 	227 		1856 		48 	60341 	2259 	
2959 	227 		1856 		48 	59805 	2172 	
2959 	227 		1856 		48 	59460 	2122 	
2959 	227 		1856 		48 	59389 	2100 	
2959 	227 		1855 		48 	59210 	2034 	
2959 	227 		1855 		48 	58987 	2015 	
2959 	227 		1855 		48 	58986 	1938 	
2959 	227 		1855 		48 	58975 	1919 	
2959 	227 		1855 		48 	58777 	1912 	
2959 	227 		1855 		48 	58525 	1785 	
2959 	227 		1855 		48 	58109 	1683 	
2959 	227 		1855 		48 	57386 	1683 	
2959 	227 		1855 		48 	56946 	1683 	
2959 	227 		1855 		48 	56810 	1683 	
2959 	227 		1855 		48 	55813 	1621 	
2959 	227 		1854 		48 	55367 	1608 	
2959 	227 		1854 		48 	55259 	1504 	
2959 	227 		1854 		48 	55132 	1500 	
2959 	227 		1853 		48 	54985 	1425 	
2959 	227 		1853 		48 	54866 	1298 	
2959 	227 		1853 		48 	54538 	1172 	
2959 	227 		1853 		48 	51244 	1156 	
2959 	227 		1852 		48 	50506 	966 	
2959 	227 		1851 		48 	50450 	931 	
2959 	227 		1851 		48 	50395 	863 	
2959 	227 		1851 		48 	50307 	861 	
2959 	227 		1851 		48 	50294 	861 	
2959 	227 		1850 		48 	50091 	861 	
2959 	227 		1850 		48 	48778 	859 	
2959 	227 		1850 		48 	48574 	859 	
2959 	227 		1849 		48 	48420 	859 	
2959 	227 		1848 		48 	48222 	795 	
2959 	227 		1848 		48 	48154 	756 	
2959 	227 		1848 		48 	48123 	669 	
2959 	227 		1847 		48 	47872 	668 	
2959 	227 		1847 		48 	47313 	667 	
2959 	227 		1846 		48 	47005 	666 	
2959 	227 		1846 		48 	46745 	666 	
2959 	204 		1846 		48 	46576 	657 	
2959 	202 		1846 		48 	46529 	655 	
2959 	198 		1846 		48 	46438 	638 	
2959 	198 		1846 		48 	46312 	580 	
2959 	198 		1846 		48 	46285 	580 	
2959 	198 		1846 		48 	46266 	580 	
2959 	198 		1846 		48 	45955 	580 	
2959 	198 		1846 		48 	45853 	580 	
2959 	198 		1846 		48 	45838 	579 	
2959 	198 		1846 		48 	45777 	579 	
2959 	198 		1844 		48 	45735 	579 	
2959 	198 		1842 		48 	45559 	579 	
2959 	198 		1840 		48 	45501 	579 	
2959 	198 		1837 		48 	45471 	578 	
2959 	198 		1837 		48 	45454 	578 	
2959 	198 		1836 		48 	45381 	577 	
2959 	198 		1836 		48 	44869 	575 	
2959 	198 		1836 		48 	44492 	575 	
2959 	198 		1836 		48 	44220 	575 	
2959 	198 		1836 		48 	43965 	575 	
2959 	198 		1836 		48 	43676 	574 	
2959 	198 		1836 		48 	43562 	573 	
2959 	198 		1836 		48 	43300 	573 	
2959 	198 		1836 		48 	43017 	552 	
2959 	198 		1836 		48 	42664 	552 	
2959 	198 		1836 		48 	42413 	551 	
2959 	198 		1836 		48 	41520 	550 	
2959 	198 		1836 		48 	41297 	550 	
2959 	198 		1836 		48 	40155 	550 	
2959 	198 		1836 		48 	39535 	550 	
2959 	198 		1836 		48 	38556 	550 	
2959 	198 		1836 		48 	37101 	550 	
2959 	198 		1836 		48 	34817 	550 	
2959 	198 		1836 		48 	34618 	502 	
2959 	198 		1836 		48 	33183 	502 	
2959 	198 		1836 		48 	31214 	300 	
2959 	198 		1836 		48 	29265 	289 	
2959 	198 		1836 		48 	28351 	289 	
2959 	198 		1836 		48 	25384 	289 	
2959 	198 		1836 		48 	24772 	289 	
2959 	198 		1836 		48 	24067 	289 	
2959 	198 		1836 		48 	23597 	289 	
2959 	198 		1836 		48 	22782 	289 	
2959 	198 		1836 		48 	21970 	289 	
2959 	198 		1836 		48 	17871 	289 	
2959 	198 		1836 		48 	17577 	289 	
2959 	196 		1836 		48 	4605 	289 	
2959 	196 		1836 		48 	4536 	289 	
2911 	196 		1836 		48 	3904 	289 	
2485 	196 		1836 		48 	3558 	289 	
2442 	196 		1836 		48 	3363 	289 	
735 	196 		1836 		48 	2613 	289 	
735 	196 		1836 		48 	1650 	289 	
735 	196 		1836 		48 	1650 	289 	
735 	196 		1836 		48 	1650 	289 	
735 	196 		1836 		48 	1650 	289 	
735 	196 		1836 		48 	1650 	289 	
735 	196 		1836 		48 	1650 	289 	
735 	196 		1836 		48 	1650 	289 	
735 	196 		1836 		48 	1650 	289 	
735 	196 		1836 		48 	1650 	289 	
735 	196 		1836 		48 	1650 	289 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
735 	196 		1836 		48 	1650 	284 	
560 	196 		548 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		48 	1650 	284 	
517 	196 		395 		35 	1650 	284 	
517 	196 		395 		35 	1650 	284 	
517 	196 		395 		35 	1650 	282 	
517 	196 		395 		35 	1650 	282 	
517 	196 		395 		35 	1650 	282 	
517 	196 		395 		30 	1650 	282 	
517 	196 		395 		30 	1650 	282 	
517 	196 		395 		30 	1650 	282 	
517 	196 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
517 	193 		395 		30 	1650 	282 	
454 	193 		395 		30 	1650 	282 	
318 	193 		395 		30 	1650 	282 	
298 	193 		395 		30 	1650 	282 	
280 	193 		395 		30 	1650 	282 	
280 	193 		395 		30 	1650 	282 	
96 	193 		395 		30 	1650 	246 	
96 	193 		395 		30 	1650 	246 	
96 	193 		395 		30 	1650 	246 	
96 	193 		395 		30 	1650 	246 	
82 	193 		395 		30 	1650 	246 	
80 	193 		395 		30 	1650 	246 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1650 	222 	
48 	193 		394 		30 	1473 	222 	
48 	193 		394 		30 	1181 	222 	
48 	193 		394 		30 	1181 	222 	
48 	193 		394 		30 	1181 	222 	
48 	193 		394 		30 	1181 	222 	
48 	193 		393 		30 	1181 	222 	
48 	193 		393 		30 	1181 	222 	
48 	193 		393 		30 	1181 	222 	
48 	193 		393 		30 	1133 	222 	
48 	193 		393 		30 	1130 	222 	
48 	193 		393 		30 	952 	222 	
48 	193 		393 		30 	952 	222 	
48 	193 		393 		30 	930 	222 	
48 	193 		393 		30 	930 	222 	
48 	193 		393 		30 	729 	222 	
48 	193 		393 		30 	729 	222 	
48 	193 		393 		30 	729 	222 	
48 	193 		393 		30 	729 	222 	
48 	193 		393 		30 	729 	222 	
48 	193 		393 		30 	729 	222 	
48 	193 		393 		30 	729 	222 	
48 	193 		393 		30 	729 	222 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	729 	183 	
48 	193 		393 		30 	656 	183 	
48 	193 		393 		30 	313 	183 	
48 	193 		393 		30 	307 	183 	
48 	193 		393 		30 	280 	183 	
48 	193 		393 		30 	224 	183 	
48 	193 		393 		30 	224 	183 	
48 	193 		393 		30 	224 	183 	
48 	193 		393 		30 	224 	183 	
48 	193 		393 		30 	224 	183 	
48 	193 		393 		30 	224 	183 	
48 	193 		393 		30 	184 	183 	
48 	193 		393 		30 	168 	183 	
48 	193 		392 		30 	168 	183 	
48 	193 		392 		30 	168 	183 	
48 	193 		392 		30 	168 	183 	
48 	193 		392 		30 	168 	183 	
48 	193 		392 		30 	138 	183 	
48 	193 		392 		30 	112 	183 	
48 	193 		392 		30 	72 	183 	
48 	193 		392 		30 	72 	183 	
48 	193 		392 		30 	72 	183 	
48 	193 		392 		30 	72 	183 	
48 	193 		392 		30 	72 	183 	
48 	193 		392 		30 	72 	183 	
48 	193 		392 		30 	72 	183 	
48 	193 		392 		30 	72 	183 	
48 	193 		392 		30 	48 	183 	
48 	193 		392 		30 	48 	183 	
48 	193 		392 		30 	48 	183 	
48 	193 		392 		30 	48 	183 	
48 	193 		392 		30 	48 	183 	
48 	193 		392 		30 	48 	183 	
48 	193 		392 		30 	48 	183 	
48 	193 		392 		30 	48 	183 	
48 	193 		392 		30 	48 	183 	
48 	193 		392 		30 	48 	143 	
48 	193 		392 		30 	48 	101 	
48 	193 		392 		30 	48 	38 	
48 	193 		392 		30 	48 	38 	
48 	193 		392 		30 	48 	38 	
48 	193 		392 		30 	48 	38 	
48 	193 		392 		30 	48 	38 	
48 	193 		392 		30 	48 	38 	
48 	193 		392 		30 	48 	38 	
48 	193 		391 		30 	48 	38 	
48 	193 		391 		30 	48 	38 	
48 	193 		391 		30 	48 	38 	
48 	193 		391 		30 	48 	38 	
48 	193 		391 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		321 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		273 		30 	48 	38 	
48 	193 		272 		30 	48 	38 	
48 	193 		272 		30 	48 	38 	
48 	193 		272 		30 	48 	38 	
48 	193 		272 		30 	48 	38 	
48 	193 		272 		30 	48 	38 	
48 	193 		272 		30 	48 	38 	
48 	193 		272 		30 	48 	38 	
48 	193 		272 		30 	48 	38 	
48 	193 		272 		30 	48 	38 	
46 	193 		272 		30 	48 	38 	
46 	193 		272 		30 	48 	38 	
46 	193 		272 		30 	48 	38 	
46 	193 		221 		30 	48 	38 	
46 	193 		221 		30 	48 	38 	
46 	193 		221 		30 	48 	38 	
46 	193 		221 		30 	48 	38 	
46 	193 		221 		30 	48 	38 	
46 	193 		221 		30 	48 	38 	
46 	193 		221 		30 	48 	38 	
46 	193 		221 		30 	48 	38 	
46 	193 		221 		30 	48 	38 	
46 	193 		221 		30 	46 	38 	
46 	193 		221 		30 	46 	38 	
46 	193 		221 		30 	46 	38 	
46 	193 		221 		30 	46 	38 	
46 	193 		221 		30 	46 	38 	
46 	193 		221 		30 	45 	38 	
46 	193 		221 		30 	45 	38 	
46 	193 		221 		30 	45 	38 	
46 	193 		221 		30 	45 	38 	
46 	193 		221 		30 	45 	38 	
46 	193 		221 		30 	44 	38 	
46 	193 		221 		30 	44 	38 	
46 	193 		221 		30 	40 	38 	
46 	193 		221 		30 	39 	38 	
46 	193 		221 		30 	39 	38 	
46 	193 		221 		30 	39 	38 	
46 	193 		221 		30 	39 	38 	
46 	193 		221 		30 	37 	38 	
46 	193 		221 		30 	36 	38 	
46 	193 		221 		30 	36 	38 	
46 	193 		221 		30 	36 	38 	
46 	193 		221 		30 	36 	38 	
46 	193 		221 		30 	36 	38 	
46 	193 		221 		30 	36 	38 	
46 	193 		221 		30 	36 	38 	
46 	193 		221 		30 	36 	38 	
46 	193 		221 		30 	36 	38 	
46 	193 		221 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	36 	38 	
46 	193 		182 		30 	33 	38 	
46 	193 		182 		30 	33 	38 	
46 	193 		182 		30 	32 	38 	
46 	193 		182 		30 	32 	38 	
46 	193 		182 		30 	32 	38 	
46 	193 		182 		30 	32 	38 	
46 	193 		182 		30 	32 	38 	
46 	193 		182 		30 	32 	38 	
46 	193 		182 		30 	32 	38 	
