amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
9483 	18139 	924 	1856 	62407 	0	62884 	0	3064 
4771 	18139 	701 	1856 	62232 		60388 		723 
4770 	18139 	36 	1856 	61827 		53241 		302 
4737 	18139 		1856 	52447 		53241 		300 
4652 	18139 		1856 	47467 		53100 		48 
4641 	18139 		1856 	46734 		53015 		48 
3007 	18139 		1856 	46687 		52632 		48 
2959 	18139 		1856 	45893 		52585 		48 
2959 	18139 		1856 	44330 		51800 		48 
2959 	18139 		1855 	41235 		50183 		48 
2959 	18139 		1855 	38275 		49884 		48 
2959 	18139 		1854 	36039 		49161 		48 
2959 	18139 		1854 	30990 		49112 		40 
2959 	18139 		1853 	27431 		48552 		40 
2959 	18139 		1853 	25984 		48509 		39 
2959 	18139 		1852 	25045 		48171 		33 
2959 	18139 		1851 	24966 		48003 		31 
2959 	18139 		1851 	24460 		47851 		8 
2959 	18139 		1851 	23746 		47797 		
2959 	18139 		1851 	23230 		47558 		
2959 	18139 		1850 	22001 		47447 		
2959 	18139 		1850 	21813 		47039 		
2959 	18139 		1849 	20337 		46972 		
2959 	18139 		1848 	20153 		46840 		
2959 	18139 		1848 	19988 		46803 		
2959 	18139 		1848 	19874 		46702 		
2959 	18139 		1848 	18471 		46698 		
2959 	18139 		1848 	18072 		46647 		
2959 	18139 		1848 	15442 		46612 		
2959 	9650 		1848 	15441 		46612 		
2485 	3613 		1847 	14646 		46533 		
735 	3388 		1847 	14354 		46304 		
735 	3356 		1847 	12341 		46136 		
735 	3356 		1847 	12008 		45934 		
735 	659 		1847 	11399 		45908 		
735 	304 		1847 	10976 		45777 		
517 	244 		1847 	10475 		45683 		
517 	244 		1847 	9862 		45618 		
517 	244 		1847 	9737 		45500 		
517 	244 		1846 	9621 		45465 		
454 	244 		1846 	9308 		45417 		
280 	244 		1846 	9259 		45268 		
280 	244 		1846 	9118 		45128 		
280 	244 		1846 	8914 		45055 		
159 	244 		1846 	8872 		45012 		
149 	244 		1846 	8644 		44953 		
96 	244 		1846 	8643 		44895 		
82 	244 		1846 	8572 		44833 		
64 	244 		1846 	8463 		44819 		
48 	244 		1846 	8339 		44790 		
48 	244 		1846 	8323 		44785 		
48 	244 		1846 	8284 		44747 		
48 	244 		1846 	8268 		44715 		
48 	244 		1846 	8247 		44452 		
48 	244 		1846 	8193 		44224 		
48 	244 		1846 	8034 		44042 		
48 	244 		1846 	7958 		43920 		
48 	244 		1846 	7894 		43778 		
48 	244 		1846 	7750 		43722 		
48 	244 		1846 	7254 		43682 		
48 	244 		1846 	7095 		43638 		
48 	244 		1846 	7008 		43368 		
48 	244 		1846 	6842 		43277 		
48 	244 		1846 	6783 		43230 		
48 	244 		1846 	6752 		42641 		
48 	244 		1846 	6521 		41712 		
48 	244 		1846 	6471 		41671 		
48 	244 		1846 	6455 		41404 		
48 	244 		1846 	6380 		40948 		
48 	244 		1846 	6326 		40806 		
48 	244 		1846 	6300 		40202 		
48 	244 		1846 	6225 		40202 		
48 	244 		1846 	6224 		39990 		
48 	244 		1846 	6166 		39819 		
48 	244 		1846 	6132 		39408 		
48 	244 		1846 	6081 		39068 		
48 	244 		1846 	6027 		38181 		
48 	244 		1846 	6026 		38032 		
48 	244 		1846 	6026 		21610 		
48 	244 		1846 	6026 		21459 		
48 	244 		1846 	6026 		18709 		
48 	244 		1846 	6026 		16807 		
48 	244 		1846 	6026 		10209 		
48 	244 		1846 	6026 		7053 		
48 	244 		1846 	6026 		4788 		
48 	244 		1846 	6026 		3558 		
48 	244 		1846 	6026 		3363 		
48 	244 		1846 	6026 		2017 		
48 	244 		1846 	6026 		1880 		
48 	244 		1846 	6026 		1650 		
48 	244 		1846 	6026 		1650 		
48 	244 		1846 	6026 		1650 		
48 	244 		1846 	6026 		1650 		
48 	244 		1846 	6026 		1650 		
48 	244 		1846 	6026 		1650 		
48 	244 		1846 	6026 		1650 		
48 	244 		1846 	6026 		1650 		
48 	244 		1846 	6026 		1650 		
48 	244 		1846 	6026 		1650 		
48 	244 		1846 	6026 		1650 		
48 	244 		1846 	6026 		1650 		
46 	244 		1846 	6026 		1650 		
46 	244 		1846 	6026 		1650 		
46 	244 		1846 	6026 		1650 		
46 	244 		1846 	6026 		1650 		
46 	244 		1846 	6026 		1650 		
46 	244 		1846 	6026 		1650 		
46 	244 		1846 	6026 		1650 		
46 	244 		1846 	6026 		1650 		
46 	244 		1846 	6026 		1650 		
46 	244 		1846 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1845 	6026 		1650 		
46 	244 		1844 	6026 		1650 		
46 	244 		1844 	6026 		1650 		
46 	244 		1844 	6026 		1650 		
46 	244 		1844 	6026 		1650 		
46 	244 		1843 	6026 		1650 		
44 	244 		1842 	6026 		1650 		
33 	244 		1842 	6026 		1650 		
33 	244 		1841 	6026 		1650 		
33 	244 		1841 	6026 		1650 		
33 	244 		1840 	6026 		1650 		
33 	244 		1839 	6026 		1650 		
31 	244 		1839 	6026 		1650 		
	244 		1839 	6026 		1650 		
	244 		1839 	6026 		1650 		
	244 		1838 	6026 		1650 		
	244 		1838 	6026 		1650 		
	244 		1838 	6026 		1650 		
	244 		1838 	6026 		1650 		
	244 		1836 	6026 		1650 		
	244 		1836 	6026 		1650 		
	244 		1836 	6026 		1650 		
	244 		548 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1650 		
	244 		395 	6026 		1181 		
	244 		395 	6026 		1181 		
	244 		394 	6026 		1181 		
	244 		394 	6026 		1181 		
	244 		394 	6026 		1181 		
	244 		394 	6026 		1181 		
	244 		394 	6026 		1181 		
	244 		394 	6026 		1133 		
	244 		394 	6026 		1130 		
	244 		394 	6026 		952 		
	244 		394 	6026 		930 		
	244 		394 	6026 		930 		
	244 		394 	6026 		793 		
	244 		394 	6026 		729 		
	244 		394 	6026 		729 		
	244 		394 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	244 		393 	6026 		729 		
	227 		393 	6026 		729 		
	227 		393 	6026 		729 		
	227 		393 	6026 		729 		
	227 		393 	6026 		729 		
	227 		393 	6026 		729 		
	227 		393 	6026 		729 		
	227 		393 	6026 		729 		
	227 		393 	6026 		729 		
	227 		393 	6026 		656 		
	227 		393 	6026 		440 		
