amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
95	118	0	60	0	123	98	225	70
54	118		66		123	98	66	66
95	118		66		42	98	225	42
54	42		60		123	43	66	66
191	118		66		42	42	225	66
201	118		66		123	174	66	66
42	118		66		42	43	42	785
191	86		66		72	42	225	66
95	42		66		72	43	66	42
54	86		66		90	42	225	66
42	118		79		42	86	66	42
201	118		60		123	86	225	42
42	118		74		123	86	66	70
42	42		66		123	86	225	66
191	214		265		42	43	66	42
54	66		66		123	42	225	66
95	74		1514		123	42	66	66
201	66		255		42	43	42	42
191	262		66		123	43	225	70
95	66		66		123	42	66	66
54	66		66		42	42	225	42
42	74		66		123	174	66	66
201	66		66		42	43	225	66
191	264		66		72	42	66	66
98	66		60		72	43	225	75
98	66		66		90	98	66	785
98	143		66		72	42	225	66
98	143		66		72	98	66	66
98	74		66		42	98	42	42
98	74		60		90	43	225	70
98	66		66		123	86	66	66
98	66		66		123	86	225	66
98	252		60		113	86	66	42
98	66		66		123	86	225	42
98	249		66		123	43	66	42
98	66		66		54	42	225	113
98	66		66		142	43	66	113
98	66		66		130	42	225	66
98	66		66		283	174	66	42
98	66		60		42	42	42	42
98	74		79		80	43	225	70
98	74		74		123	43	66	66
98	74		66		92	42	225	42
98	74		248		139	42	66	66
75	66		66		92	43	225	66
75	66		66		139	86	66	66
74	66		79		54	86	225	75
66	66		74		82	86	66	785
66	252		66		123	86	225	66
75	218		66		123	43	66	42
75	249		339		123	42	42	66
74	249		66		42	42	225	42
66	66		66		123	43	66	70
66	66		66		123	42	225	42
66	66		66		42	98	66	66
75	66		66		123	98	225	66
75	66		60		123	98	66	42
74	66		66		42	43	225	70
66	66		66		72	174	66	66
66	66		66		72	43	225	42
66	66		66		90	42	66	66
66	66		66		42	42	42	66
54	74		60		123	43	225	66
95	66		66		123	43	66	785
201	66		66		123	42	225	66
191	249		66		42	42	66	42
42	66		66		590	86	225	66
95	66		60		123	86	66	42
54	66		66		123	86	225	70
