amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
4872 	9650 	0	1856 	0	548 	45316 	16793 	3065 
4854 	6712 		1856 		207 	44932 	16725 	723 
4854 	6712 		1856 		88 	44768 	13134 	303 
4854 	3356 		1856 		48 	44745 	11662 	300 
4851 	3316 		1856 		48 	44628 	10967 	48 
4846 	659 		1856 		48 	44268 	10739 	48 
4812 	380 		1856 		48 	44170 	9307 	48 
4808 	227 		1856 		48 	44118 	9117 	48 
4796 	227 		1856 		48 	44118 	8942 	48 
4788 	227 		1856 		48 	44069 	8913 	48 
4786 	227 		1856 		48 	43933 	7889 	48 
4767 	227 		1856 		48 	43797 	7191 	40 
4766 	227 		1856 		48 	43741 	6792 	40 
4762 	227 		1856 		48 	43556 	6787 	39 
4760 	227 		1856 		48 	43433 	6619 	33 
4749 	227 		1856 		48 	43367 	6489 	31 
4745 	227 		1856 		48 	43301 	6481 	
4726 	227 		1856 		48 	43249 	6367 	
4701 	227 		1856 		48 	43228 	6106 	
2975 	227 		1856 		48 	43164 	5874 	
2975 	227 		1856 		48 	42765 	5720 	
2975 	227 		1856 		48 	42578 	4868 	
2975 	227 		1856 		48 	42438 	4729 	
2959 	227 		1856 		48 	41814 	4600 	
2959 	227 		1856 		48 	41766 	3827 	
2959 	227 		1856 		48 	39323 	3160 	
2959 	227 		1856 		48 	38238 	3153 	
2959 	227 		1856 		48 	37739 	3134 	
2959 	227 		1856 		48 	36305 	3127 	
2959 	227 		1856 		48 	36294 	3045 	
2959 	227 		1856 		48 	35867 	2849 	
2959 	227 		1856 		48 	1904 	2715 	
2959 	227 		1856 		48 	1650 	2534 	
2959 	227 		1856 		48 	1650 	2122 	
2959 	227 		1856 		48 	1650 	1923 	
2959 	227 		1856 		48 	1650 	1784 	
2959 	227 		1856 		48 	1650 	1683 	
2959 	227 		1856 		48 	1650 	1683 	
2959 	227 		1856 		48 	1650 	1683 	
2959 	227 		1856 		48 	1650 	1683 	
2959 	227 		1856 		48 	1650 	1500 	
2959 	227 		1856 		48 	1650 	1303 	
