amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
4874 	18139 	0	1856 	0	2241 	64108 	16781 	3239 
4843 	18139 		1856 		2124 	63766 	16753 	3239 
4836 	18139 		1856 		1096 	61038 	16713 	3238 
4824 	18139 		1856 		548 	58693 	16707 	3238 
4821 	18139 		1856 		366 	55969 	16706 	3238 
4821 	18139 		1856 		276 	55525 	14993 	3237 
4815 	18139 		1856 		48 	54105 	13898 	3210 
4813 	18139 		1856 		48 	53201 	12676 	3210 
4809 	18139 		1856 		48 	53140 	10121 	3207 
4803 	18139 		1856 		48 	52423 	9313 	3065 
4785 	18139 		1856 		48 	51473 	9284 	1283 
4782 	18139 		1856 		48 	50529 	9280 	723 
4781 	18139 		1856 		48 	50476 	8676 	719 
4779 	18139 		1856 		48 	50324 	8360 	303 
4779 	18139 		1856 		48 	50074 	7444 	300 
4771 	18139 		1856 		48 	49872 	7327 	156 
4763 	18139 		1855 		48 	49297 	6204 	156 
4756 	18139 		1855 		48 	48067 	5234 	156 
4743 	18139 		1855 		48 	45720 	4874 	88 
4717 	18139 		1855 		48 	45607 	3887 	88 
4717 	18139 		1855 		48 	29247 	3817 	88 
3359 	18139 		1855 		48 	26790 	3789 	48 
2975 	18139 		1854 		48 	25039 	3784 	48 
2975 	18139 		1854 		48 	24208 	3579 	48 
2975 	18139 		1854 		48 	23787 	3470 	48 
2975 	18139 		1854 		48 	22189 	3045 	48 
2959 	18139 		1853 		48 	22183 	2027 	48 
2959 	18139 		1852 		48 	20617 	1922 	48 
2959 	18139 		1852 		48 	20029 	1809 	40 
2959 	18139 		1852 		48 	19648 	1809 	40 
2959 	18139 		1852 		48 	19568 	1683 	39 
2959 	18139 		1852 		48 	17879 	1683 	33 
2959 	18139 		1852 		48 	17679 	1683 	31 
2959 	18139 		1851 		48 	17607 	1683 	31 
2959 	18139 		1850 		48 	17026 	1165 	31 
2959 	18139 		1850 		48 	16241 	1067 	31 
2959 	18139 		1849 		48 	15895 	966 	31 
2959 	18139 		1849 		48 	15367 	863 	31 
2959 	18139 		1849 		48 	15331 	863 	31 
2959 	18139 		1848 		48 	15173 	860 	31 
2959 	18139 		1848 		48 	15167 	859 	31 
2959 	18139 		1848 		48 	13766 	795 	31 
2959 	18139 		1848 		48 	12770 	752 	
2959 	18139 		1848 		48 	11685 	749 	
2959 	18139 		1848 		48 	11444 	668 	
2959 	18139 		1848 		48 	11141 	667 	
2959 	18139 		1847 		48 	10902 	655 	
2959 	18139 		1847 		48 	9143 	579 	
2959 	18139 		1847 		48 	8409 	579 	
2959 	18139 		1847 		48 	8326 	578 	
2959 	18139 		1847 		48 	7902 	578 	
2959 	18139 		1847 		48 	7810 	578 	
2959 	18139 		1847 		48 	6965 	574 	
2959 	18139 		1847 		48 	6939 	574 	
2959 	18139 		1847 		48 	6908 	573 	
2959 	18139 		1847 		48 	6042 	552 	
2959 	18139 		1847 		48 	3558 	552 	
2959 	18139 		1847 		48 	3558 	552 	
2959 	18139 		1847 		48 	3558 	502 	
2959 	18139 		1847 		48 	3402 	502 	
2959 	18139 		1847 		48 	3363 	500 	
2959 	18139 		1846 		48 	3363 	300 	
