amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
9659 	9650 	0	0	0	548 	2016 	16756 	3065 
4845 	6712 				366 	1133 	16737 	722 
4835 	3356 				138 	1130 	16735 	303 
4829 	3356 				48 	952 	16727 	300 
4825 	659 				48 	930 	16726 	48 
4823 	304 				48 	930 	16716 	48 
4814 	227 				48 	930 	16715 	48 
4801 	227 				48 	793 	10413 	48 
4801 	227 				48 	791 	10106 	48 
4796 	227 				48 	729 	9314 	48 
4793 	227 				48 	729 	9299 	48 
4789 	227 				48 	729 	9297 	48 
4787 	227 				48 	729 	7825 	40 
4786 	227 				48 	729 	7311 	40 
4776 	227 				48 	729 	7178 	39 
4776 	227 				48 	729 	5840 	33 
4772 	227 				48 	729 	5535 	31 
4743 	227 				48 	729 	5153 	4 
4740 	227 				48 	729 	4189 	
4729 	227 				48 	729 	3543 	
4717 	227 				48 	729 	3166 	
3007 	227 				48 	729 	3166 	
2975 	227 				48 	729 	3063 	
2975 	227 				48 	729 	3063 	
2975 	227 				48 	729 	2851 	
2975 	227 				48 	729 	2544 	
2975 	227 				48 	729 	2460 	
2959 	227 				48 	729 	2429 	
2959 	227 				48 	729 	2179 	
2959 	227 				48 	729 	2130 	
2959 	227 				48 	729 	2071 	
2959 	227 				48 	729 	1805 	
2959 	227 				48 	729 	1683 	
2959 	227 				48 	313 	1683 	
2959 	227 				48 	307 	1683 	
2959 	227 				48 	280 	1683 	
2959 	227 				48 	224 	1627 	
2959 	227 				48 	224 	1508 	
2959 	227 				48 	224 	1298 	
2959 	227 				48 	224 	1298 	
2959 	227 				48 	224 	1173 	
2959 	227 				48 	185 	863 	
2959 	227 				48 	168 	863 	
2959 	227 				48 	168 	755 	
2959 	227 				48 	168 	753 	
2959 	227 				48 	168 	669 	
2959 	227 				48 	168 	669 	
2959 	227 				48 	168 	661 	
2959 	227 				48 	137 	655 	
2959 	227 				48 	72 	580 	
2959 	227 				48 	72 	580 	
2959 	227 				48 	72 	579 	
2959 	227 				48 	72 	579 	
2959 	204 				48 	48 	578 	
2959 	202 				48 	48 	578 	
2959 	198 				48 	48 	573 	
2959 	198 				48 	48 	573 	
2959 	198 				48 	48 	573 	
2959 	198 				48 	48 	552 	
2959 	198 				48 	48 	552 	
2959 	198 				48 	48 	552 	
2959 	198 				48 	48 	552 	
2959 	198 				48 	48 	552 	
2959 	198 				48 	48 	552 	
2959 	198 				48 	48 	500 	
2959 	198 				48 	48 	477 	
2959 	198 				48 	48 	316 	
2959 	198 				48 	48 	316 	
2959 	198 				48 	48 	315 	
2959 	198 				48 	48 	315 	
2959 	198 				48 	48 	315 	
2959 	198 				48 	48 	315 	
2959 	198 				48 	48 	315 	
2959 	198 				48 	48 	314 	
2959 	198 				48 	48 	314 	
2959 	198 				48 	48 	314 	
2959 	198 				48 	48 	314 	
2959 	198 				48 	48 	314 	
2959 	198 				48 	48 	314 	
2959 	198 				48 	48 	314 	
2959 	198 				48 	48 	314 	
2959 	198 				48 	48 	314 	
2959 	198 				48 	48 	314 	
2959 	198 				48 	48 	314 	
2959 	198 				48 	48 	300 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	196 				48 	48 	289 	
2959 	196 				48 	48 	289 	
2959 	196 				48 	48 	289 	
2959 	196 				48 	48 	289 	
2959 	196 				48 	48 	289 	
2959 	196 				48 	48 	289 	
2959 	196 				48 	48 	289 	
2959 	196 				48 	48 	289 	
2959 	196 				48 	48 	289 	
