amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
4852 	9650 	0	0	0	548 	1133 	16725 	3065 
4847 	6712 				366 	1130 	16256 	819 
4842 	6712 				138 	952 	16254 	819 
4835 	3356 				48 	952 	16253 	303 
4834 	3356 				48 	930 	16241 	300 
4832 	659 				48 	930 	12362 	76 
4811 	380 				48 	930 	11143 	76 
4799 	227 				48 	930 	10423 	48 
4796 	227 				48 	921 	10124 	48 
4794 	227 				48 	729 	9835 	48 
4783 	227 				48 	729 	9829 	48 
4777 	227 				48 	729 	9827 	48 
4761 	227 				48 	729 	9298 	48 
4759 	227 				48 	729 	9039 	48 
4759 	227 				48 	729 	8912 	48 
4744 	227 				48 	729 	8816 	40 
4742 	227 				48 	729 	6922 	40 
4733 	227 				48 	729 	6178 	39 
4720 	227 				48 	729 	5818 	33 
2975 	227 				48 	729 	4534 	31 
2975 	227 				48 	729 	4338 	
2975 	227 				48 	729 	3269 	
2975 	227 				48 	729 	3254 	
2975 	227 				48 	729 	3166 	
2975 	227 				48 	729 	3166 	
2959 	227 				48 	729 	3166 	
2959 	227 				48 	729 	3138 	
2959 	227 				48 	729 	3063 	
2959 	227 				48 	729 	2242 	
2959 	227 				48 	729 	2027 	
2959 	227 				48 	729 	1683 	
2959 	227 				48 	729 	1683 	
2959 	227 				48 	729 	1683 	
2959 	227 				48 	729 	1683 	
2959 	227 				48 	729 	1611 	
2959 	227 				48 	659 	1508 	
2959 	227 				48 	313 	966 	
2959 	227 				48 	307 	863 	
2959 	227 				48 	280 	863 	
2959 	227 				48 	253 	863 	
2959 	227 				48 	224 	863 	
2959 	204 				48 	224 	754 	
2959 	202 				48 	224 	669 	
2959 	198 				48 	224 	667 	
2959 	198 				48 	224 	667 	
2959 	198 				48 	185 	657 	
2959 	198 				48 	185 	633 	
2959 	198 				48 	168 	581 	
2959 	198 				48 	168 	579 	
2959 	198 				48 	168 	579 	
2959 	198 				48 	168 	579 	
2959 	198 				48 	168 	578 	
2959 	198 				48 	134 	578 	
2959 	198 				48 	112 	577 	
2959 	198 				48 	72 	576 	
2959 	198 				48 	72 	576 	
2959 	198 				48 	72 	576 	
2959 	198 				48 	72 	552 	
2959 	198 				48 	72 	552 	
2959 	198 				48 	48 	552 	
2959 	198 				48 	48 	552 	
2959 	198 				48 	48 	552 	
2959 	198 				48 	48 	552 	
2959 	198 				48 	48 	477 	
2959 	198 				48 	48 	300 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	289 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	198 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2959 	196 				48 	48 	284 	
2485 	196 				48 	48 	284 	
735 	196 				48 	48 	284 	
735 	196 				48 	48 	284 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
735 	196 				48 	48 	282 	
