amazonEcho	belkinMotion	blipcareBP	BabyMonitor	laptop	LIFXlighbulb	Netatmo	sleepSensor	tribySpeaker
42	118	0	60	0	42	98	225	42
201	118		66		123	174	66	785
90	118		66		123	98	225	66
191	42		60		42	42	66	66
95	118		66		123	43	225	42
54	118		66		42	43	66	66
95	118		66		123	42	225	42
54	42		66		123	43	66	70
201	46		66		54	42	225	66
191	143		66		142	43	66	66
95	143		66		187	43	42	42
54	74		66		130	42	225	66
42	74		60		171	86	66	42
201	74		66		42	86	225	70
191	74		66		80	43	66	66
54	66		60		123	42	225	42
95	252		66		92	90	66	66
201	66		66		139	174	225	42
191	66		66		92	43	66	75
95	66		66		139	42	225	785
54	249		66		54	43	66	66
201	249		66		82	42	42	66
42	252		60		123	98	225	42
191	66		66		123	98	66	42
42	66		66		42	98	225	70
54	74		66		72	43	66	66
95	66		66		72	43	225	66
201	66		60		90	43	66	42
191	66		66		123	42	225	66
201	66		66		123	86	66	42
95	66		66		42	86	225	113
54	66		66		123	43	66	70
42	66		60		42	174	42	66
191	66		66		123	42	225	66
42	66		66		123	43	66	42
42	66		66		42	42	225	785
201	66		66		123	43	66	66
54	252		66		123	42	225	66
95	66		66		42	43	66	42
191	66		60		123	43	225	66
201	74		66		42	42	66	42
95	66		66		113	43	225	70
54	252		60		72	42	66	66
191	66		66		72	98	42	66
42	66		66		90	98	225	42
201	66		66		123	98	66	66
42	86		66		42	43	225	42
98	74		66		123	86	66	70
98	74		66		123	86	225	66
98	66		60		42	174	66	66
98	66		66		123	42	225	42
98	249		66		42	43	66	75
98	66		60		123	43	225	785
98	66		66		42	42	66	66
98	66		66		123	43	42	42
98	249		66		54	42	225	66
98	66		66		142	43	66	42
98	66		60		187	43	225	70
98	66		66		130	42	66	66
98	66		66		171	174	225	66
98	66		66		42	86	66	66
98	86		66		80	42	225	42
98	118		66		123	86	66	66
98	118		66		92	43	225	42
98	118		60		139	43	66	113
98	42		66		92	42	42	70
98	118		66		139	98	225	66
75	118		60		54	98	66	66
75	118		66		82	98	225	42
74	42		66		123	113	66	785
66	86		66		72	42	225	66
66	86		66		72	43	66	42
75	86		66		90	43	42	66
75	214		66		123	42	225	42
74	66		60		42	43	66	70
66	42		66		123	90	225	66
66	143		66		42	42	66	66
66	143		60		123	43	225	42
75	42		66		42	174	66	66
75	42		66		123	42	42	70
74	74		66		42	86	225	66
66	74		66		123	86	66	66
66	74		60		42	43	225	42
66	66		66		113	42	66	66
66	66		66		72	43	225	42
191	66		60		72	42	66	75
54	74		66		90	43	42	785
95	249		66		123	42	225	66
201	249		66		42	43	66	66
191	249		66		123	42	225	42
42	66		60		123	43	66	70
95	66		66		42	42	225	66
54	66		66		123	78	66	66
42	252		60		123	98	42	66
90	74		66		42	87	225	42
42	66		66		123	98	66	42
201	66		66		42	98	225	66
191	66		66		123	42	66	42
42	66		60		42	174	225	113
90	66		66		72	86	66	70
54	66		66		72	86	42	66
95	66		60		90	43	225	66
42	66		66		123	42	66	42
201	74		66		54	43	225	75
191	66		66		142	42	66	785
88	66		66		187	43	225	66
74	66		60		130	42	66	42
54	66		79		171	43	42	66
571	66		66		42	42	225	42
54	66		74		80	43	66	70
54	252		66		123	42	225	66
54	252		265		92	43	66	42
380	66		66		139	42	225	66
54	66		1514		92	174	66	66
1514	66		263		139	86	42	42
396	66		66		54	86	225	70
368	74		66		82	43	66	66
54	66		66		123	42	225	66
54	249		60		123	98	66	42
54	66		66		42	98	225	66
42	66		66		123	98	66	42
95	66		66		42	43	42	785
54	66		66		123	43	225	66
201	118		66		42	43	66	66
191	118		66		123	42	113	66
42	118		60		42	174	225	42
54	118		66		113	174	66	70
95	118		66		72	42	225	66
201	118		60		72	43	66	66
191	42		66		90	42	42	42
90	46		66		123	86	225	66
42	86		66		42	86	66	66
95	86		66		123	43	225	42
54	118		66		42	42	66	113
201	118		66		123	43	225	70
191	118		60		42	42	66	66
90	143		66		123	43	42	66
42	143		66		42	43	225	42
201	74		60		123	42	66	75
54	66		66		42	98	225	785
95	252		66		72	98	66	66
42	66		66		72	98	225	42
191	66		66		90	42	66	66
90	74		66		123	43	42	42
201	74		66		123	174	225	70
95	66		60		42	86	66	66
54	66		66		123	43	225	66
191	252		66		142	42	66	42
42	249		60		187	86	225	66
90	66		66		130	43	66	66
201	66		66		171	113	42	42
42	66		66		42	42	225	70
54	66		66		80	43	66	66
95	66		66		123	42	225	66
191	66		66		92	43	66	42
90	42		60		139	43	225	785
42	66		66		92	42	66	66
201	74		66		139	174	42	42
191	66		60		54	42	225	66
95	249		66		82	90	66	42
54	66		66		123	43	225	70
42	66		66		54	42	66	66
113	66		66		130	86	225	66
90	66		66		130	86	66	42
201	118		66		267	43	42	66
90	118		60		130	98	225	66
191	118		66		171	98	66	42
98	42		66		123	98	225	42
98	86		60		42	42	66	113
98	86		66		123	43	225	70
98	118		66		123	43	66	66
98	118		66		42	42	42	66
98	118		66		123	43	225	42
98	214		66		42	42	66	75
98	66		66		113	43	225	785
98	42		60		72	174	66	66
98	143		66		72	42	225	42
98	143		66		90	43	66	66
98	42		60		123	86	42	42
98	42		66		42	86	225	70
98	74		66		123	43	66	66
98	74		66		42	42	225	66
98	74		66		123	43	66	42
98	66		66		42	42	225	66
98	249		60		123	43	66	66
98	66		66		42	43	42	42
98	249		66		123	98	225	70
75	74		60		123	98	66	66
75	74		66		42	98	225	66
74	66		66		72	174	66	42
66	66		66		72	174	225	785
66	66		66		90	42	66	66
75	66		60		123	43	42	42
75	66		66		42	42	225	66
74	66		66		123	86	66	42
66	74		60		42	43	225	70
66	66		66		123	86	66	66
66	66		66		123	42	225	66
75	66		66		54	43	66	42
75	66		66		142	43	225	66
74	66		60		187	42	66	66
66	252		66		130	43	225	42
66	249		66		171	42	66	70
66	249		60		42	174	42	113
66	66		66		80	174	225	66
42	66		66		123	43	66	42
54	66		60		92	42	225	66
95	66		66		139	43	66	42
201	66		66		92	86	225	75
191	66		66		139	98	66	785
42	66		66		54	86	225	66
90	66		66		82	98	66	66
95	66		66		123	98	225	42
54	66		60		123	42	66	70
42	74		66		42	43	42	66
201	66		66		123	43	225	66
90	252		60		123	42	66	42
191	66		66		42	43	225	66
54	66		66		113	42	66	66
95	113		66		72	174	225	42
90	118		66		72	43	66	70
42	118		60		90	42	225	66
201	118		66		123	43	66	66
42	42		66		42	42	225	42
191	86		66		123	113	66	75
90	86		66		42	43	42	785
90	118		60		123	86	225	66
95	118		66		42	86	66	42
42	118		66		123	42	225	66
54	42		60		42	43	66	42
201	42		66		123	43	225	70
90	143		66		42	42	66	66
191	143		66		72	98	225	66
54	74		66		72	98	66	42
95	74		66		90	98	225	66
201	74		66		123	42	66	66
42	66		60		123	43	42	42
191	66		66		42	174	225	70
90	66		66		123	174	66	113
201	252		60		42	43	225	66
95	252		66		123	42	66	42
54	249		66		42	43	225	42
90	66		66		123	86	66	66
42	66		66		142	86	225	42
191	66		60		187	42	66	785
201	66		66		130	43	225	66
54	66		66		171	42	66	66
95	66		66		42	43	42	42
191	66		66		80	42	225	70
90	66		60		123	43	66	66
42	66		66		92	174	225	66
201	66		66		139	42	66	42
42	74		60		92	43	225	66
95	74		66		139	42	66	66
54	66		66		54	43	225	42
191	66		66		82	42	66	70
42	249		66		123	98	225	66
201	249		66		123	98	66	66
191	66		66		42	98	42	42
54	66		60		113	43	225	75
95	66		66		72	86	66	785
42	66		66		72	42	113	66
201	66		60		90	86	225	42
42	66		66		123	43	66	66
191	66		66		42	42	225	42
95	66		66		123	43	66	70
54	74		79		123	42	225	66
42	66		74		42	43	66	66
201	249		66		123	42	225	42
191	66		265		123	174	66	66
98	66		66		42	42	42	66
98	66		1514		123	43	225	42
98	66		263		123	42	66	70
98	118		66		42	43	225	113
98	118		66		123	42	66	66
98	118		66		42	86	225	66
98	42		66		72	86	66	42
98	86		66		72	43	225	785
98	86		66		90	42	66	66
98	118		66		123	43	225	66
98	118		60		42	42	66	42
98	118		66		123	98	42	70
98	42		66		42	98	225	66
98	214		60		123	98	66	66
98	66		66		42	43	225	42
98	42		66		123	174	66	66
98	118		66		123	42	225	66
98	118		66		42	43	66	42
98	118		66		123	42	225	70
98	42		66		54	43	66	66
75	46		60		142	42	225	66
75	143		66		187	43	66	42
74	143		66		130	86	42	75
66	74		60		171	42	225	785
66	74		66		42	86	66	66
75	66		66		113	43	225	42
75	252		66		80	42	66	66
74	66		66		123	43	225	42
66	252		60		92	42	66	70
66	66		66		139	174	225	66
66	66		66		92	42	66	66
75	66		66		139	43	225	42
75	66		66		54	42	66	66
74	66		60		82	98	42	66
66	42		66		123	98	225	42
66	74		66		72	98	66	70
66	66		60		72	43	225	113
66	249		66		90	113	66	66
54	74		66		123	42	225	42
95	74		66		42	43	66	42
201	74		66		123	42	225	66
191	66		60		42	86	66	785
95	66		66		123	86	225	66
54	66		66		42	43	66	42
42	249		66		123	42	42	66
201	66		66		123	43	225	42
191	249		60		42	42	66	70
95	66		66		123	174	225	66
54	249		66		42	174	66	66
95	66		60		72	42	225	42
54	66		66		72	42	66	66
201	66		66		90	43	225	66
90	66		66		123	43	66	42
191	66		66		42	42	225	70
42	66		60		123	43	66	66
95	66		66		42	42	42	66
54	66		66		123	86	225	42
201	66		66		123	43	66	75
191	66		66		42	86	225	785
90	66		60		123	42	66	66
201	66		66		42	98	225	42
